2.811609670000000000e+08,1.356650000000000000e+06,4.356500000000000000e+04
3.455057100000000000e+07,2.079730000000000000e+05,1.870000000000000000e+03
2.916085300000000000e+07,3.283750000000000000e+05,1.203760000000000000e+05
