2.819530290000000000e+08,1.711000000000000000e+03,6.064420000000000000e+05
3.468449900000000000e+07,5.300000000000000000e+01,7.586200000000000000e+04
4.003671000000000000e+06,0.000000000000000000e+00,2.560593300000000000e+07
