2.150097170000000000e+08,3.046784300000000000e+07,3.708362200000000000e+07
2.821356500000000000e+07,3.122964000000000000e+06,3.423885000000000000e+06
4.092500000000000000e+04,5.900000000000000000e+01,2.956862000000000000e+07
