1.780653820000000000e+08,1.033742820000000000e+08,1.121518000000000000e+06
2.199344700000000000e+07,1.261655300000000000e+07,1.504140000000000000e+05
2.663986000000000000e+06,3.000000000000000000e+00,2.694561500000000000e+07
