2.968179340000000000e+08,0.000000000000000000e+00,6.072410000000000000e+05,0.000000000000000000e+00
3.689170400000000000e+07,0.000000000000000000e+00,6.432200000000000000e+04,0.000000000000000000e+00
6.150806000000000000e+06,0.000000000000000000e+00,2.765223000000000000e+07,0.000000000000000000e+00
1.163954730000000000e+08,0.000000000000000000e+00,1.245460000000000000e+05,0.000000000000000000e+00
