2.332882600000000000e+08,1.776300000000000000e+04,1.481054000000000000e+06
2.549525200000000000e+07,3.834000000000000000e+03,1.495950000000000000e+05
1.629806000000000000e+06,2.000000000000000000e+00,3.374755400000000000e+07
