2.813497410000000000e+08,1.151040000000000000e+06,6.040100000000000000e+04
3.452880500000000000e+07,2.304580000000000000e+05,1.151000000000000000e+03
2.957125600000000000e+07,4.380000000000000000e+02,3.791000000000000000e+04
