7.826491000000000000e+07,7.826144900000000000e+07,7.826071800000000000e+07
8.556326000000000000e+06,8.547524000000000000e+06,8.544831000000000000e+06
1.178863800000000000e+07,1.179508200000000000e+07,1.179364200000000000e+07
