8.980000000000000000e+02,2.825246200000000000e+08,3.566400000000000000e+04
6.200000000000000000e+01,3.476033000000000000e+07,2.200000000000000000e+01
1.050000000000000000e+02,2.960945900000000000e+07,4.000000000000000000e+01
