2.974219980000000000e+08,0.000000000000000000e+00,3.177000000000000000e+03,0.000000000000000000e+00
3.695553100000000000e+07,0.000000000000000000e+00,4.950000000000000000e+02,0.000000000000000000e+00
3.380300100000000000e+07,0.000000000000000000e+00,3.500000000000000000e+01,0.000000000000000000e+00
1.165200060000000000e+08,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00
