2.923405150000000000e+08,0.000000000000000000e+00,1.879247000000000000e+06,3.205413000000000000e+06
3.641893800000000000e+07,0.000000000000000000e+00,2.337450000000000000e+05,3.033430000000000000e+05
8.035330000000000000e+05,0.000000000000000000e+00,3.121561400000000000e+07,1.783889000000000000e+06
1.156506910000000000e+08,0.000000000000000000e+00,2.631990000000000000e+05,6.061290000000000000e+05
