2.964331560000000000e+08,0.000000000000000000e+00,9.920170000000000000e+05,2.000000000000000000e+00
3.683243800000000000e+07,0.000000000000000000e+00,1.235880000000000000e+05,0.000000000000000000e+00
4.229297000000000000e+06,0.000000000000000000e+00,2.957373900000000000e+07,0.000000000000000000e+00
1.163621630000000000e+08,0.000000000000000000e+00,1.578540000000000000e+05,2.000000000000000000e+00
